% Model:              Q8final.mph
% Version:            COMSOL 5.5.0.292
% Date:               Oct 22 2021, 17:56
% Dimension:          2
% Nodes:              41
% Expressions:        51
% Description:        Dependent variable u
% Length unit:        m
% X                       Y                        u (1) @ t=0              u (1) @ t=0.02           u (1) @ t=0.04           u (1) @ t=0.06           u (1) @ t=0.08           u (1) @ t=0.1            u (1) @ t=0.12           u (1) @ t=0.14           u (1) @ t=0.16           u (1) @ t=0.18           u (1) @ t=0.2            u (1) @ t=0.22           u (1) @ t=0.24           u (1) @ t=0.26           u (1) @ t=0.28           u (1) @ t=0.3            u (1) @ t=0.32           u (1) @ t=0.34           u (1) @ t=0.36           u (1) @ t=0.38           u (1) @ t=0.4            u (1) @ t=0.42           u (1) @ t=0.44           u (1) @ t=0.46           u (1) @ t=0.48           u (1) @ t=0.5            u (1) @ t=0.52           u (1) @ t=0.54           u (1) @ t=0.56           u (1) @ t=0.58           u (1) @ t=0.6            u (1) @ t=0.62           u (1) @ t=0.64           u (1) @ t=0.66           u (1) @ t=0.68           u (1) @ t=0.7            u (1) @ t=0.72           u (1) @ t=0.74           u (1) @ t=0.76           u (1) @ t=0.78           u (1) @ t=0.8            u (1) @ t=0.82           u (1) @ t=0.84           u (1) @ t=0.86           u (1) @ t=0.88           u (1) @ t=0.9            u (1) @ t=0.92           u (1) @ t=0.94           u (1) @ t=0.96           u (1) @ t=0.98           u (1) @ t=1
0.5                       1.5                      0.5205744613831801       0.5197357300464001       0.5172297994910144       0.5130707619848157       0.5072840375959059       0.4999070431596439       0.49099526652648057      0.4806060535428512       0.46876012847650456      0.4559504765033803       0.44095780628400094      0.42670225986082183      0.4104418297060068       0.3905019627898161       0.37802929623391396      0.36200881655998757      0.3351138211050356       0.3227899453479917       0.3168200354175687       0.2908201174158578       0.2808541100817856       0.24181743884033463      0.24041218889457663      0.33394306280763913      0.31539699450333947      0.25063857806563006      0.2056241533605241       0.004112930237589256     -0.20165861431308799     -0.29371855245446543     -0.35841651666931795     -0.38410617246440304     -0.41397970773444204     -0.3618867921648008      -0.3466241487667349      -0.32180971549012566     -0.4369016732691721      -0.4842277065076631      -0.5121583067471889      -0.6284586929950283      -0.5842236025307401      -0.6935904836475599      -0.747092812352441       -0.7356925326905425      -0.6978324308508889      -0.7388078153062375      -0.8216947653589083      -0.7296069559447376      -0.7673832045092754      -0.759792074370996       -0.7644725178460428
0.55                      1.5                      0.4773127710569236       0.476487943288899        0.47402535561361575      0.46994366885800715      0.46427804759489466      0.4570743965446083       0.44841173286565483      0.4383315514046795       0.4270546435936175       0.414408276723412        0.4011706919674286       0.38657028789344233      0.3712736822230941       0.3575291561604096       0.33958701055499657      0.32556274559668813      0.32063706801825786      0.30053886991188233      0.2600842552964516       0.26700547458364227      0.31580254304773175      0.24769281412997335      0.25065624868626485      0.21619662305617407      0.32837792337377497      0.34081707502202424      0.2600830390919312       0.18136395870388958      0.03758903314666769      -0.09204786938552782     -0.18082872232367597     -0.3035838893081367      -0.3405057823162438      -0.38136881409297996     -0.34310905100404304     -0.46412416757200836     -0.4949522679803972      -0.5053465214493577      -0.5487667733473957      -0.6305409907315307      -0.6856481050721854      -0.6744178243504633      -0.699401954752612       -0.7695926411930013      -0.7640495496491293      -0.7311297242532794      -0.7410337343531754      -0.7422534290569407      -0.7612833475035948      -0.7685116041979317      -0.6482957074300623
0.6000000000000001        1.5                      0.4353575265929554       0.43456043133771866      0.43218273398530166      0.42824868624032486      0.42280220374023325      0.4159058592770891       0.40764092044942085      0.39812106212790976      0.3874439734799663       0.3758451567674515       0.36337008119049385      0.3503509855823132       0.3372822460834712       0.32304553537875746      0.312147888744084        0.3035696256748846       0.2946058436552656       0.2754176694608421       0.2446369148612866       0.270124314648021        0.26553622175303526      0.29325827901609897      0.27338554167006757      0.2963158562442617       0.21401854620538607      0.19297701592044694      0.25243255823759114      0.29647978266964214      0.2521934816376592       0.13272210294155937      -0.007572396664707875    -0.15231201858113175     -0.25332937108037595     -0.34125380955155316     -0.4437141493064023      -0.4929386727254114      -0.5650350535842881      -0.5615282675878853      -0.6227458330809152      -0.6360939982549635      -0.7188512400228281      -0.6429604118389437      -0.6899542816342916      -0.7567998386486882      -0.7603526748327072      -0.6958850933860037      -0.7711425985750283      -0.7327438101092257      -0.644300806302877       -0.8033906418963066      -0.6932313339517348
0.6500000000000001        1.5                      0.3948135942525768       0.3940586458623787       0.3918091631813803       0.38809561605823517      0.38297193893019804      0.37651548448282546      0.36882676014177984      0.36003637749413303      0.35029594742463216      0.33980943797986857      0.32879509551802827      0.31760945052041667      0.3062434598395925       0.2964599442131656       0.2890721305462604       0.2880701184589561       0.27928139546125613      0.23945411943044612      0.24664410038878964      0.27703593584719716      0.2634685786951558       0.30032813367561173      0.31318507083765196      0.22358564559885474      0.186598982262443        0.18803960443043244      0.21998826248599912      0.2742632276263649       0.3016207319435848       0.24352034606262457      0.13339339084400445      0.04835495381195835      -0.13740712422641901     -0.28308434384510106     -0.4333473782457558      -0.5228847361171095      -0.5787746819917696      -0.6551927356508201      -0.6463375405564697      -0.6936458916794542      -0.6659761330438464      -0.6721247959989933      -0.6585590478411664      -0.7678751224834882      -0.7272443570712185      -0.6359722341606533      -0.7802547074175108      -0.7026220473998994      -0.7038334901922351      -0.6958254576211611      -0.6215250061851939
0.7000000000000002        1.5                      0.3557823127517768       0.3550844279194881       0.35300800090155454      0.3495902129200166       0.3448960743214588       0.33901822763687944      0.33207878557257864      0.3242288791103705       0.31565854826340256      0.3066010077488244       0.29744715368221514      0.28851801880764727      0.28070929211822887      0.2754787415355617       0.2765491030419844       0.27520968607534535      0.2474416303555057       0.23668729562415117      0.27023849920392795      0.2413218267649027       0.3232032988674492       0.2946738456452596       0.20728408265863102      0.19230054057288476      0.21716945692118098      0.2521617731113722       0.24315788200000196      0.2219505392169867       0.2439647079602944       0.25783164311384715      0.25150020650670624      0.11456389721035233      -6.402587419761729E-4    -0.17349511572716456     -0.34578046581996297     -0.4771036595320946      -0.560911354235716       -0.6349170439595264      -0.6691246397766867      -0.7189004708852824      -0.6649886696681155      -0.6817543000255751      -0.6573229577056869      -0.7203446746194994      -0.6910583176945873      -0.706257175353808       -0.6700371093227818      -0.66774959661703        -0.6807419178010212      -0.7144012656359124      -0.6345483224707722
0.7500000000000002        1.5                      0.31836123996721766      0.3177357493093313       0.31587840902599895      0.31283359795503896      0.30867816094452694      0.30352130643331027      0.2975065148142368       0.2908124555043097       0.2836438363437026       0.2763350785961031       0.269498999271096        0.2640310472262832       0.261176830080035        0.2632700004037542       0.26579218023419066      0.24877033707742355      0.23215924726967832      0.2708520627535207       0.243752857519441        0.3154642758438971       0.25233878552948924      0.2079141453177007       0.21133304710616774      0.21863143968631124      0.23568601730153357      0.2509860503746853       0.2564315154781004       0.21158142536670627      0.1564644770754556       0.20859487957404307      0.18544206307960578      0.17175731669680994      0.08956460287949879      -0.0408356862248733      -0.19520199964623655     -0.3549541620059513      -0.4652298645604857      -0.5865331475332743      -0.6898076420408157      -0.7233098381824903      -0.7033877710162222      -0.6419344143426977      -0.6743965393288796      -0.7238239312570526      -0.6509641907658488      -0.6747021064796335      -0.7258684088486531      -0.6076168947160867      -0.6522110715210354      -0.6374471162366675      -0.6395492410202951
0.8000000000000003        1.5                      0.2826439090923502       0.28210645450374594      0.28051512906397885      0.2779219502879652       0.27441621757369494      0.27012461147073735      0.2652132866847845       0.25988877131117416      0.25434572154631546      0.249007656398509        0.24513632784178596      0.2443754285619854       0.24782654266965665      0.2518887787508897       0.24147154051012795      0.2274040026172856       0.26839574468531363      0.25180846619854014      0.3121733634996477       0.23196572982020952      0.19807798649414934      0.195164825153458        0.2196580023887052       0.25005876782274866      0.24969326672765346      0.23126931557367322      0.21365668824222178      0.2198424822051685       0.21944678637382134      0.10214547634724598      0.12121057989824999      0.13712786357149703      0.08376521350080074      0.02763117730881132      -0.05824828200746402     -0.23732467750510972     -0.37418248151281125     -0.5411932111211496      -0.6356795571980577      -0.670982022217573       -0.651176622122022       -0.6605629953845306      -0.6728985152394542      -0.6853256030877782      -0.605802155792032       -0.6785368409087434      -0.6764727097082355      -0.6418775309316849      -0.6597410564986244      -0.5782258666166454      -0.602400022938833
0.8500000000000003        1.5                      0.24871959485314252      0.24828601987909582      0.2470082503250821       0.2449462771285464       0.24220233944072617      0.23892119038100165      0.23529289403410028      0.23156127905236337      0.22780402201539482      0.22437881536552967      0.22354276996049346      0.2274053750136333       0.23254986982882456      0.22728296366840242      0.2199334645158099       0.2611452995967169       0.2546543432256828       0.3037820743489246       0.22044603244499453      0.19545781924491576      0.20297125860234397      0.2211898451717174       0.22230642729712566      0.23603691384452904      0.2352368165933814       0.20782704807187027      0.19839573723983578      0.2164478075930824       0.17466651409537653      0.15657113565266728      0.06527538512782419      0.024895304288091155     0.03906687799043504      0.002077478084182522     -0.03444096929164974     -0.1209150378531574      -0.2894412459889297      -0.39287303574455823     -0.5080041870743011      -0.5510460025374532      -0.6361818754645269      -0.676281694511536       -0.666748483179129       -0.6169279433542443      -0.5968079396956316      -0.6677868384819708      -0.5830037018921315      -0.6264332629416403      -0.7169008761514382      -0.5629829391114763      -0.5951239550234758
0.9000000000000004        1.5                      0.21667309036775642      0.2163593345130846       0.21544291745175237      0.21399208524130647      0.21212235704525165      0.20999692110838272      0.20782894094537868      0.20594854293196585      0.204077891991453        0.20170633435277044      0.20194868093358634      0.20613564244634003      0.20670216757964927      0.20989379708315578      0.25183915160161985      0.2496415776110028       0.2881002721659084       0.20404010862601882      0.1915024601358106       0.2042255642621325       0.22867465560465347      0.23679700197832884      0.23434403964663114      0.1999142213559035       0.19239279102404064      0.21848330344506234      0.21605330687489585      0.15003484208266782      0.1544920412875624       0.1274554070079693       0.05096411112030272      -0.021921039438466506    -0.030572000183522755    -0.04950041447825441     -0.0341833739462959      -0.07478429558780056     -0.13425672996146154     -0.24922561551134756     -0.3729298626101048      -0.46608102638590276     -0.5816081323477076      -0.6525316651937051      -0.6245892579623207      -0.6278437470470697      -0.6100399345770803      -0.6249494989346446      -0.5516209177857652      -0.5885650031811085      -0.6145076770424421      -0.5863666285332574      -0.5904882013742982
0.9500000000000004        1.5                      0.18658449520791298      0.18640649223125638      0.1858991930514755       0.18513921886842286      0.1842555582082576       0.1834304407239132       0.18288738021429135      0.18322113810628687      0.18357480564228462      0.18063800029467172      0.17828838345761586      0.18164238249364645      0.19728041857210346      0.2407118152888867       0.23757901166445552      0.27016864419767783      0.18597295790963556      0.179048648644469        0.20063632596440042      0.22107467559705676      0.22950835831440952      0.24018229339591018      0.21884623418075944      0.20954276976067376      0.21065023617875345      0.20426307572314747      0.16709740785121519      0.15829008098637057      0.11764036587814336      0.06191019399775987      0.0356428836228367       -0.012027477280696938    -0.06460651005887608     -0.09223102590891616     -0.06768300997676517     -0.034595544365397815    -0.05082414730885982     -0.09452169958872025     -0.2596982243395036      -0.39279876139250997     -0.49976148168670537     -0.5444713599213702      -0.5625674835304012      -0.6946762279526736      -0.6088936487057353      -0.5826065173548725      -0.6461221660485227      -0.5417783010360464      -0.5438262268491874      -0.6131369280944472      -0.538820950864303
1                         1.5                      0.15852901519167797      0.15850258797203107      0.1584517713610426       0.15846162980078576      0.15867442140197313      0.15929488632506025      0.16049242717361992      0.163571301585667        0.16780481044714474      0.16488280176754475      0.1629041580640207       0.18284060855772494      0.22478289189837622      0.21919858633161127      0.2537886466335026       0.17020703399570844      0.1676368721165109       0.19430832493497074      0.20917039836545598      0.22044648009500467      0.20492185056327003      0.20794903424287844      0.22430839999988703      0.21330667707002143      0.2098038565030607       0.17887715473957114      0.1460853893480474       0.10467560978439404      0.07641711937213022      0.07914862715118741      0.03691418120260084      0.020219351114704843     0.014566817338473145     -0.06589561326250502     -0.06289403108213124     -0.058676093543602044    -0.07033412865021237     -0.10557585241940934     -0.1566259004414981      -0.2506880557395876      -0.32422753854404024     -0.49529110825042116     -0.5512629951391435      -0.5973551598425507      -0.6089956595083674      -0.616724597817633       -0.5831901486845166      -0.5368694792813621      -0.5592998761435245      -0.5304003795728256      -0.5299196645898924
1.05                      1.5                      0.1325767744080787       0.1327175187825318       0.13316983260726797      0.13402716694497085      0.1354440505595314       0.137664764610611        0.14058945795408834      0.14675365726982062      0.15895328689596502      0.16306030497229174      0.17237048041529932      0.2004961229956122       0.1956204425696383       0.24114398984716906      0.15863457164582767      0.1586298390657065       0.18742156822475492      0.1993349407702031       0.20084690756952728      0.20711872292752703      0.1910924268594568       0.20439794779042472      0.19589021802009357      0.1910514360020339       0.19344773534112153      0.16151783423180985      0.13270308292571517      0.10619629615761281      0.09421555931873629      0.030021664612261856     -0.01826269706414412     -0.047384252736680274    -0.04538842006695166     -0.07876614601863087     -0.1097694531914114      -0.13579458479570297     -0.06012377985366748     -0.06479119270875636     -0.05842717047254961     -0.1530378787727305      -0.24207014656680434     -0.3830412076557319      -0.4377994150956541      -0.5235961988093772      -0.5958236477259785      -0.5631665836913092      -0.5932982137001652      -0.5888549279407698      -0.5155187076139063      -0.5248872475418952      -0.5253521836436528
1.1                       1.5                      0.10879263994340586      0.10911580846152866      0.11011684569972281      0.11189742878901801      0.11462098650006514      0.1186303016306812       0.12312384215547549      0.13085279805446723      0.1537085410906013       0.16767121845089844      0.1710339874757448       0.16934976104509764      0.23194371528711852      0.15129803290904278      0.14834821484063096      0.17571597556026458      0.18442416368710773      0.1932913242493443       0.18798327818861682      0.2153063171255039       0.20989465635003318      0.20315468016957686      0.19061259187184937      0.19728385254954156      0.13991343149819843      0.15178170582513956      0.13083844582454332      0.07142939800695212      0.046552080341666004     0.047493390156430365     -0.015085074721551288    -0.021993634306356223    -0.029951292866246582    -0.059773755899326396    -0.044639138466381525    -0.11359672275024758     -0.11679752638036753     -0.0993998672340866      -0.06175077047847129     -0.08891238832605348     -0.14078489099926358     -0.2429428564029299      -0.3509201750626514      -0.44393942980951495     -0.5274004759860508      -0.5463576498890341      -0.5633891498144434      -0.5830562133276004      -0.5250532958838781      -0.504330778499341       -0.506789681230214
1.1500000000000001        1.5                      0.08723605974728302      0.08775645228159343      0.08935043127370548      0.09212752341801969      0.09625196324035358      0.10228767849035388      0.10868273501983952      0.11268134041383156      0.13778402134882098      0.14637534921736048      0.1476877201043974       0.2194063433176428       0.14574967759497126      0.133334141335406        0.15702909406837529      0.16649694629535441      0.18555228920976286      0.18517677645420322      0.2064981814254033       0.19430103119193934      0.19535668448616386      0.18650947457646008      0.18975448588120097      0.15002970800527352      0.1553606505518152       0.14469355656970523      0.09326541031464518      0.050768690319090364     0.04280676378868641      0.011755224639032046     -0.019726832560290158    -0.0285334221427445      -0.06734426552634774     -0.05145660382892679     -0.06549984778968186     -0.08219641728802571     -0.11002059555515178     -0.12613621203171088     -0.09780957259772656     -0.062307261949405696    -0.09085043748027456     -0.14239232155685594     -0.25067917530965717     -0.33219860847290716     -0.4383681543058464      -0.49758926474502074     -0.525645974676325       -0.5503330282687972      -0.5378956330702261      -0.5188473376554509      -0.49224490571448004
1.2000000000000002        1.5                      0.06796091404374964      0.06869276954405854      0.07092217069237634      0.07476548869334851      0.08038172969118457      0.08853890063362192      0.0997691719746737       0.09695839177114211      0.11781321467824947      0.14283266290569455      0.19401643982008338      0.13753807868369217      0.11480408580737352      0.13567910006224637      0.15112246308834432      0.17752397522992017      0.1825007620306035       0.18156796064717062      0.18276220606834828      0.17149687123268684      0.16378541314210196      0.16714947222571783      0.16512646850092816      0.16132601156165774      0.1436371722603106       0.11653593480193503      0.06298051026323172      0.05016328024489812      0.02465263037672759      0.0028858001190216033    -0.007231111801804911    -0.011539199362817505    -0.046009536754084486    -0.06943459181911506     -0.06944221871591284     -0.052410579838045354    -0.07550007477216485     -0.08835201529440119     -0.11867913185267565     -0.08061695171101634     -0.07659106757125042     -0.08508926707690198     -0.12070402685335048     -0.2449069073191916      -0.32468992338836034     -0.4191324975062781      -0.48477037571783765     -0.5173433645451113      -0.5247897844999074      -0.5108494332355255      -0.5060040147671642
1.2500000000000002        1.5                      0.051015380658759824     0.0519722684580818       0.05487754273964585      0.05984981719558691      0.06710874729772594      0.07644295010764485      0.09871796439680247      0.10216568709548529      0.13685774350632737      0.16201705155438145      0.12571168728403923      0.09803446497674574      0.11842815436254654      0.13871593201481824      0.16657392264513032      0.16593878038017748      0.1624188750460959       0.15004448488622202      0.1687731258653414       0.17790136404059145      0.18472396064793434      0.1597637181688651       0.13983587267556838      0.13977908959477797      0.10537194802594521      0.09018201276262981      0.07238718125885144      0.04133788222560623      0.023641302150818083     -0.006431737175041441    -0.037173581380951434    -0.02313673731063046     -0.051623454428167466    -0.05330140230206477     -0.07411570108007569     -0.06340845058901061     -0.07792080644570451     -0.07532443871792102     -0.1256595707378444      -0.08610152511575424     -0.062041839562772545    -0.06044637892249621     -0.07812192522471544     -0.13979124113856733     -0.24190446076269015     -0.3399117749975139      -0.41176788915580254     -0.47728525148913503     -0.4914457912183545      -0.5194570126947039      -0.4820391718271353
