% Model:              lab4.mph
% Version:            COMSOL 5.6.0.401
% Date:               Oct 6 2021, 19:53
% Dimension:          2
% Nodes:              51
% Expressions:        50
% Description:        Temperature, Dependent variable u
% Length unit:        m
% X                       Y                        T (K) @ t=0              u (K) @ t=0              T (K) @ t=1              u (K) @ t=1              T (K) @ t=2              u (K) @ t=2              T (K) @ t=3              u (K) @ t=3              T (K) @ t=4              u (K) @ t=4              T (K) @ t=5              u (K) @ t=5              T (K) @ t=6              u (K) @ t=6              T (K) @ t=7              u (K) @ t=7              T (K) @ t=8              u (K) @ t=8              T (K) @ t=9              u (K) @ t=9              T (K) @ t=10             u (K) @ t=10             T (K) @ t=11             u (K) @ t=11             T (K) @ t=12             u (K) @ t=12             T (K) @ t=13             u (K) @ t=13             T (K) @ t=14             u (K) @ t=14             T (K) @ t=15             u (K) @ t=15             T (K) @ t=16             u (K) @ t=16             T (K) @ t=17             u (K) @ t=17             T (K) @ t=18             u (K) @ t=18             T (K) @ t=19             u (K) @ t=19             T (K) @ t=20             u (K) @ t=20             T (K) @ t=21             u (K) @ t=21             T (K) @ t=22             u (K) @ t=22             T (K) @ t=23             u (K) @ t=23             T (K) @ t=24             u (K) @ t=24
0.4000000000000031        0.5                      273.1504840781833        273.15048407818335       283.4945481578841        283.4945481578831        293.2098168227751        293.2098168227737        302.32667943995637       302.3266794399544        311.0340368340254        311.0340368340227        319.10427808945917       319.10427808945605       326.9480989937089        326.94809899370546       334.397776097201         334.39777609719715       341.52483259135107       341.5248325913469        348.38316546656074       348.3831654665563        354.82860407691277       354.82860407690805       361.21450818616          361.21450818615506       367.2813420894005        367.28134208939514       373.13974133187236       373.13974133186656       378.7158492963225        378.71584929631655       384.0193076783421        384.0193076783362        389.0588111036473        389.05881110364135       393.83273553600975       393.8327355360033        398.3427692473352        398.342769247328         402.6151324124721        402.6151324124648        406.6387989176011        406.63879891759376       410.43586413944683       410.43586413943933       414.0153957616246        414.01539576161696       417.3768134309663        417.37681343095863       420.55259191858534       420.55259191857755
0.420000000000003         0.5                      273.15049133936276       273.15049133936276       283.65220366389343       283.65220366389246       293.521268170477         293.5212681704754        302.79316375562826       302.79316375562627       311.659361313617         311.6593613136144        319.89312764540114       319.8931276453981        327.9020242589277        327.9020242589242        335.51531407850587       335.515314078502         342.80478577718975       342.8047857771856        349.82181576771256       349.82181576770813       356.4202386434184        356.4202386434138        362.9579543538161        362.9579543538114        369.1703150619617        369.17031506195656       375.17013552583813       375.1701355258325        380.88075446530223       380.8807544652964        386.3121797138329        386.31217971382705       391.472946297119         391.47294629711314       396.360665429655         396.36066542964863       400.9774698567721        400.977469856765         405.3496773873762        405.34967738736884       409.4662208505525        409.4662208505449        413.3498025303103        413.34980253030255       417.00973917790157       417.0097391778937        420.4454937750831        420.44549377507514       423.6906796035827        423.6906796035746
0.4400000000000029        0.5                      273.1504969869468        273.1504969869468        283.77483068874227       283.77483068874125       293.7641295707196        293.76412957071796       303.1604523779505        303.1604523779483        312.1574734053698        312.15747340536706       320.5300612017281        320.5300612017249        328.6804573282862        328.6804573282826        336.43501623778843       336.4350162377845        343.8655684169516        343.86556841694744       351.02052986546016       351.0205298654559        357.7520457211179        357.75204572111346       364.42179134668186       364.4217913466772        370.76048456271184       370.7604845627067        376.8829156665836        376.88291566657784       382.709767891501         382.7097678914949        388.2513957344502        388.2513957344443        393.51619680668824       393.51619680668233       398.50107791121894       398.5010779112125        403.2085842896108        403.2085842896037        407.66523170645735       407.66523170644984       411.8598697464733        411.85986974646573       415.81584086347397       415.8158408634661        419.5427245268951        419.54272452688707       423.0400136451328        423.04001364512465       426.3424567714498        426.34245677144156
0.4600000000000027        0.5                      273.1505010209354        273.1505010209354        283.8624325102432        283.86243251024223       293.9385853018251        293.9385853018236        303.4293746451062        303.429374645104         312.53005626988437       312.53005626988175       321.01746034718616       321.0174603471831        329.2863957037922        329.2863957037886        337.1602481438149        337.1602481438111        344.7107112750532        344.7107112750493        351.9828632262005        351.9828632261964        358.82738960964156       358.8273896096372        365.60917059986906       365.60917059986446       372.0546728749457        372.0546728749406        378.2804989201628        378.28049892015684       384.20485280655805       384.20485280655186       389.83841267614514       389.83841267613894       395.1894837674157        395.1894837674098        400.25436680475053       400.2543668047442        405.03596707281145       405.0359670728048        409.5611499149488        409.56114991494184       413.8186179109401        413.81861791093263       417.83240071009175       417.8324007100841        421.6123597988146        421.6123597988066        425.15799994080794       425.1579999407998        428.50520406172024       428.505204061712
0.4800000000000028        0.5                      273.1505034413286        273.1505034413286        283.9150154540823        283.9150154540817        294.0449227177154        294.0449227177143        303.6011030525127        303.6011030525109        312.77938580171786       312.77938580171565       321.3584548148225        321.35845481481994       329.72370164574824       329.7237016457452        337.6953056539128        337.6953056539096        345.3446991209037        345.34469912090043       352.71333518673015       352.7133351867267        359.6505870623082        359.6505870623045        366.5241841272493        366.52418412724535       373.0566285300139        373.05662853000933       379.3662127657295        379.3662127657241        385.3688727626228        385.368872762617         391.07558275997445       391.07558275996865       396.4946245139468        396.49462451394106       401.62183186454683       401.621831864541         406.460395515705         406.4603955156989        411.0377319406675        411.0377319406611        415.3423119579441        415.34231195793717       419.3989106243986        419.39891062439114       423.2176953329657        423.217695332958         426.7981601450771        426.7981601450692        430.17732046615356       430.17732046614583
0.5000000000000026        0.5                      273.15050424812625       273.15050424812625       283.9325914161304        283.93259141613          294.0835808834033        294.0835808834025        303.67726167337594       303.6772616733745        312.9084703527177        312.9084703527157        321.55705364505303       321.55705364505076       329.99721135475414       329.9972113547517        338.0454975300755        338.0454975300729        345.773023026268         345.7730230262651        353.21745400214314       353.2174540021401        360.22690980050066       360.22690980049725       367.1718454602693        367.1718454602657        373.7709908046885        373.7709908046843        380.144246405346         380.1442464053411        386.205533911356         386.2055339113507        391.9660905183431        391.96609051833764       397.4342674166485        397.434267416643         402.60561342846967       402.605613428464         407.4835067291567        407.48350672915086       412.09616264647644       412.0961626464702        416.431716064456         416.43171606444906       420.5157533163174        420.51575331631          424.35877473330333       424.3587747332957        427.9602370320108        427.96023703200314       431.3582813069056        431.35828130689816
0.5200000000000025        0.5                      273.1505034413285        273.1505034413285        283.9151825500094        283.9151825500094        294.05522317319895       294.0552231731986        303.6600718299826        303.66007182998175       312.92122668755485       312.92122668755354       321.61830431707784       321.6183043170761        330.11286225235335       330.1128622523514        338.2172386363831        338.217238636381         346.00223765211496       346.0022376521127        353.50174292935475       353.50174292935225       360.56258662656285       360.5625866265602        367.5580689741033        367.55806897410037       374.2032526054978        374.20325260549436       380.61960135136275       380.6196013513584        386.7193275864861        386.7193275864814        392.5138916456419        392.51389164563705       398.01183022880156       398.0118302287966        403.20863201898015       403.2086320189749        408.10774100952847       408.10774100952295       412.7384588045016        412.7384588044957        417.08846348677764       417.08846348677133       421.1842217121548        421.1842217121481        425.036595085942         425.03659508593506       428.64497290181976       428.6449729018127        432.0486058826317        432.04860588262505
0.5400000000000024        0.5                      273.1505010209355        273.1505010209355        283.86282988151976       283.8628298815198        293.96084408499047       293.96084408499036       303.55254434976655       303.55254434976575       312.8226963627668        312.82269636276556       321.54848019856547       321.54848019856394       330.07783574598784       330.0778357459862        338.21814962228046       338.21814962227853       346.0400191623734        346.04001916237144       353.5737630807982        353.5737630807961        360.6648015265349        360.6648015265326        367.6896446580839        367.68964465808136       374.3597195100188        374.3597195100156        380.79803970539024       380.79803970538626       386.91547232056075       386.91547232055643       392.7236533138082        392.7236533138038        398.2314419861874        398.2314419861829        403.4345331913924        403.43453319138774       408.3362920237404        408.3362920237353        412.9674240104638        412.96742401045844       417.31501685635095       417.31501685634515       421.4064843863837        421.40648438637743       425.2530769130018        425.2530769129956        428.8540837056207        428.8540837056144        432.2498350883272        432.24983508832116
0.5600000000000023        0.5                      273.15049698694696       273.15049698694696       283.7756090235965        283.7756090235966        293.8019245899487        293.80192458994844       303.35872946355477       303.35872946355414       312.61930607617796       312.6193060761768        321.3552952600823        321.3552952600809        329.90071132027435       329.9007113202729        338.05715761120996       338.0571576112083        345.8952184201666        345.8952184201647        353.44212816151907       353.442128161517         360.54168382772525       360.5416838277231        367.57420533864797       367.57420533864564       374.2474628708873        374.2474628708846        380.6860289022802        380.6860289022767        386.79985475278477       386.79985475278085       392.6006959291335        392.60069592912936       398.09788880806747       398.0978888080631        403.2876381995723        403.2876381995676        408.17306444123267       408.1730644412277        412.78661222155205       412.7866122215467        417.1146378928303        417.11463789282465       421.1855609303248        421.1855609303189        425.0110443535608        425.0110443535549        428.5902434598792        428.5902434598733        431.9645193390278        431.964519339022
0.5800000000000022        0.5                      273.15049133936293       273.15049133936293       283.6536586498733        283.6536586498731        293.5806555748525        293.5806555748523        303.08403680301547       303.0840368030149        312.3191739595481        312.31917395954713       321.0481427722338        321.0481427722325        329.5916257236481        329.5916257236467        337.7445907362843        337.74459073628276       345.57790303555686       345.5779030355551        353.1165056098679        353.1165056098659        360.2022862263834        360.2022862263812        367.22018343281326       367.22018343281087       373.8742651500965        373.8742651500935        380.29068206309853       380.29068206309495       386.3789693027418        386.37896930273774       392.15093670762684       392.1509367076225        397.61656429317657       397.6165642931721        402.77290133795736       402.7729013379527        407.6226398699675        407.62263986996277       412.20030075861644       412.20030075861155       416.49136728014275       416.49136728013747       420.525307892439         420.52530789243343       424.3142161052081        424.31421610520255       427.85707937656133       427.85707937655576       431.19621714213184       431.19621714212633
0.6000000000000021        0.5                      273.15048407818347       273.1504840781835        283.4972317077789        283.49723170777855       293.3002554230359        293.3002554230354        302.7356385715529        302.73563857155233       311.93246089858536       311.9324608985843        320.6383514385589        320.6383514385576        329.1624283654889        329.1624283654876        337.29225742813315       337.2922574281316        345.0993807017653        345.09938070176344       352.60759816600694       352.6075981660047        359.6565463821017        359.65654638209935       366.6367545386097        366.6367545386071        373.2485560642341        373.24855606423097       379.61969359275855       379.6196935927548        385.65985699357566       385.65985699357157       391.38083590477765       391.3808359047733        396.7934255745298        396.7934255745253        401.895875112964         401.89587511295946       406.69025215630364       406.690252156299         411.2134737540978        411.2134737540929        415.4500155403742        415.450015540369         419.43041597561387       419.43041597560847       423.1672076860402        423.1672076860346        426.65917814845346       426.6591781484479        429.949504667607         429.94950466760156
0.620000000000002         0.5                      273.15047520340875       273.15047520340875       283.30678676712915       283.30678676712887       292.9654153563278        292.96541535632747       302.3229680782373        302.3229680782367        311.47176129846935       311.4717612984685        320.13944791256176       320.13944791256074       328.62682079448496       328.6268207944838        336.7134992486366        336.71349924863523       344.4721951740787        344.47219517407706       351.9270995852853        351.9270995852833        358.91522785513536       358.9152278551332        365.8337655990286        365.83376559902626       372.37933870827874       372.379338708276         378.68127027520705       378.6812702752038        384.65004440031345       384.65004440030975       390.2973470378924        390.2973470378885        395.63495647672164       395.63495647671766       400.662684681074         400.6626846810699        405.3817732907743        405.3817732907702        409.8318171416038        409.83181714159946       413.9961658043222        413.9961658043175        417.9064192056291        417.90641920562405       421.5755455850417        421.5755455850365        425.0021038292224        425.0021038292171        428.2299966598088        428.22999665980353
0.6400000000000019        0.5                      273.1504647150385        273.1504647150385        283.0831493954858        283.0831493954856        292.58291418345596       292.5829141834557        301.858322375783         301.85832237578256       310.9525207579747        310.9525207579739        319.5674087510772        319.5674087510762        328.0004643572999        328.0004643572989        336.0232039301219        336.0232039301206        343.7100853505028        343.7100853505013        351.08761821042197       351.0876182104201        357.9898365186825        357.9898365186805        364.8216460505777        364.82164605057545       371.27610560283483       371.2761056028323        377.4840588579944        377.4840588579915        383.3574843583893        383.357484358386         388.9078729647157        388.90787296471177       394.14813958885          394.14813958884577       399.08001324710125       399.0800132470972        403.7037113108921        403.7037113108884        408.06172636215405       408.06172636215024       412.1361894107847        412.13618941078045       415.9597167890893        415.9597167890847        419.54569385753217       419.54569385752734       422.8924277345567        422.8924277345516        426.0443790197068        426.0443790197017
0.660000000000002         0.5                      273.15045261307273       273.15045261307273       282.82779404538906       282.82779404538894       292.162451084465         292.16245108446464       301.3575702545794        301.3575702545789        310.39345837570016       310.3934583756993        318.9408775373369        318.9408775373357        327.30103601314175       327.30103601314033       335.2377633627693        335.23776336276774       342.82789739371685       342.8278973937152        350.1025625538558        350.10256255385394       356.8925092958237        356.8925092958215        363.61130132407214       363.61130132406964       369.94874558348846       369.9487455834858        376.0370719643473        376.03707196434453       381.790500768325         381.79050076832186       387.2202302031101        387.22023020310627       392.34043940141663       392.3404394014123        397.15510032454074       397.15510032453665       401.66322169558515       401.6632216955816        405.9103279975926        405.910327997589         409.8772752647243        409.87727526472025       413.59760835702144       413.597608357017         417.08509369184753       417.08509369184276       420.3377707649511        420.3377707649461        423.40045336318815       423.4004533631831
0.6800000000000017        0.5                      273.1504388975115        273.1504388975115        282.543329928455         282.5433299284546        291.7177481433914        291.71774814339085       300.8409533967611        300.8409533967604        309.81695853020614       309.81695853020506       318.28131435515905       318.28131435515763       326.54820814132734       326.54820814132563       334.3749599187253        334.3749599187234        341.8414399303521        341.84143993035025       348.98598407080505       348.985984070803         355.6358732368127        355.63587323681037       362.2139893303473        362.2139893303447        368.40744361275074       368.4074436127479        374.34961509718585       374.3496150971829        379.9577405387936        379.9577405387903        385.2426243589348        385.242624358931         390.2197989303152        390.21979893031113       394.8957549004573        394.89575490045326       399.26813379243674       399.268133792433         403.38551652717143       403.3855165271676        407.2274738448804        407.2274738448763        410.82834324211296       410.82834324210864       414.2022164249648        414.20221642496006       417.34685851389656       417.34685851389133       420.3071938315032        420.307193831498
0.7000000000000018        0.5                      273.15042356835437       273.15042356835437       282.2343252452793        282.23432524527885       291.26796858843136       291.2679685884307        300.33394680771323       300.3339468077122        309.2493809313007        309.24938093129924       317.6130355532285        317.6130355532267        325.76352457671976       325.76352457671754       333.45376417022436       333.45376417022214       340.767273364148         340.7672733641459        347.7523740782124        347.7523740782102        354.23287464436504       354.23287464436237       360.6411821450119        360.6411821450088        366.6625769168083        366.6625769168051        372.43121846418376       372.43121846418063       377.86813637591604       377.8681363759127        382.98363993361136       382.9836399336075        387.7946524384704        387.7946524384662        392.3103856015415        392.31038560153723       396.5269937997227        396.5269937997186        400.4960073353282        400.4960073353241        404.1957566740493        404.195756674045         407.66118436507605       407.6611843650715        410.90663042101517       410.90663042101016       413.929589479742         413.9295894797367        416.77481639598625       416.774816395981
0.7200000000000015        0.5                      273.15040662559875       273.15040662559875       281.908678639429         281.90867863942856       290.8394743326314        290.8394743326307        299.86811236919465       299.8681123691936        308.7212191438314        308.72121914382984       316.96309285924036       316.96309285923854       324.9701428570041        324.970142857002         332.49402832102027       332.494028321018         339.62242656440674       339.62242656440446       346.4164144314909        346.41641443148853       352.6965802273011        352.6965802272984        358.90441698494124       358.90441698493817       364.72461227954693       364.72461227954363       370.2915782994469        370.2915782994436        375.5308846974343        375.53088469743085       380.45224806732614       380.4522480673224        385.0739569409223        385.0739569409183        389.40804991084383       389.40804991083985       393.44912573507946       393.44912573507554       397.25140697722867       397.25140697722463       400.79209195266213       400.79209195265776       404.10648721243774       404.1064872124332        407.209082151262         407.2090821512571        410.09711664807105       410.097116648066         412.8148608632262        412.81486086322127
0.7400000000000014        0.5                      273.15038806922917       273.1503880692292        281.5798474986087        281.5798474986081        290.4678962328303        290.46789623282945       299.48183473609805       299.48183473609686       308.2670182792547        308.26701827925297       316.3609341137948        316.3609341137928        324.1924128735756        324.1924128735734        331.5160631744616        331.51606317445925       338.42403796165183       338.4240379616495        344.9926852020086        344.9926852020061        351.0399551308051        351.03995513080247       357.0151426902455        357.0151426902426        362.6040107876395        362.60401078763647       367.9405132159615        367.94051321595833       372.9554433677899        372.9554433677866        377.6578358979261        377.6578358979225        382.0672451221478        382.06724512214413       386.1985243274491        386.1985243274453        390.0447116612038        390.04471166120004       393.6623015380067        393.66230153800274       397.0275369139373        397.02753691393315       400.17579427955724       400.1757942795528        403.1215917319254        403.1215917319206        405.86194265737606       405.86194265737106       408.44028575133007       408.4402857513252
0.7600000000000013        0.5                      273.150367899155         273.150367899155         281.270361572376         281.27036157237546       290.2003981145027        290.20039811450175       299.2207718533897        299.22077185338844       307.92494527664684       307.92494527664513       315.837785708861         315.83778570885903       323.4552661659637        323.4552661659615        330.5400928657575        330.5400928657552        337.1889236690765        337.18892366907403       343.49533721599926       343.4953372159967        349.27562610773987       349.2756261077372        354.9845701911695        354.9845701911667        360.3111477096165        360.3111477096135        365.38794181437913       365.38794181437606       370.1515541564971        370.1515541564939        374.6102611451052        374.6102611451018        378.78470209336035       378.78470209335677       382.6923970933794        382.6923970933757        386.32489221163837       386.3248922116346        389.7403637104643        389.7403637104605        392.9143472949506        392.91434729494665       395.88194523551675       395.8819452355127        398.65756309249014       398.65756309248565       401.2380287074348        401.2380287074299        403.6655761750673        403.6655761750626
0.7800000000000012        0.5                      273.1503461148386        273.1503461148386        281.0171525790261        281.01715257902543       290.0978656383347        290.09786563833376       299.1377868423171        299.1377868423159        307.7358952545722        307.7358952545706        315.4257025333484        315.42570253334657       322.7833995433896        322.78339954338765       329.58559143904904       329.5855914390469        335.9330827960978        335.93308279609533       341.9377428116937        341.9377428116911        347.4156419297639        347.41564192976125       352.82353770437567       352.8235377043728        357.856256383286         357.85625638328304       362.64388821548226       362.64388821547925       367.1292947679991        367.1292947679958        371.31993524216074       371.31993524215716       375.2372680718116        375.2372680718079        378.90118474266706       378.90118474266336       382.3018881778795        382.30188817787604       385.49847897706945       385.4984789770657        388.46610414280343       388.4661041427997        391.2392029481853        391.2392029481813        393.8319088672144        393.83190886721          396.24091732022305       396.2409173202184        398.50686484932163       398.506864849317
0.8000000000000012        0.5                      273.1503227131024        273.1503227131024        280.8792271659037        280.87922716590333       290.2365330026233        290.2365330026225        299.29206404867887       299.29206404867796       307.7420221179454        307.7420221179442        315.1562486818275        315.156248681826         322.2002530576721        322.2002530576704        328.6705189157477        328.67051891574584       334.67115955112575       334.67115955112365       340.33214427561404       340.3321442756118        345.47124715665115       345.4712471566488        350.54240347466333       350.54240347466094       355.2494058406056        355.249405840603         359.7185222991886        359.7185222991859        363.89916494350075       363.89916494349785       367.7979378290377        367.7979378290346        371.4367685869064        371.4367685869031        374.8374732772883        374.83747327728514       377.9891436001249        377.989143600122         380.9508910316845        380.95089103168146       383.69785800068365       383.69785800068036       386.26339539601753       386.263395396014         388.6611900315643        388.66119003156047       390.8878690202219        390.8878690202179        392.9820662978326        392.9820662978287
0.8200000000000013        0.5                      273.1502976751441        273.15029767514415       280.9479191574337        280.9479191574335        290.7082806823326        290.70828068233226       299.74706935236077       299.74706935236037       307.9846101815445        307.9846101815437        315.0588051088364        315.0588051088353        321.7268066411101        321.7268066411089        327.8104915315638        327.8104915315623        333.4158926315065        333.4158926315048        338.68932566483954       338.68932566483767       343.45268923959844       343.45268923959674       348.15098052344365       348.1509805234419        352.50052227748796       352.50052227748597       356.6222411619296        356.62224116192726       360.4722104858223        360.47221048581963       364.05616470869296       364.0561647086901        367.3960732369808        367.39607323697794       370.51508427433123       370.51508427432844       373.40149046995873       373.4014904699563        376.11336633271935       376.11336633271674       378.62629035709887       378.6262903570961        380.972073395016         380.972073395013         383.1637702472261        383.163770247223         385.19801296650843       385.19801296650513       387.11102433827904       387.1110243382758
0.840000000000001         0.5                      273.15027088974205       273.15027088974205       281.35906376389823       281.3590637638982        291.61853917686904       291.61853917686875       300.5670250733359        300.56702507333557       308.50126587995777       308.50126587995703       315.1585513086301        315.1585513086291        321.3802519806519        321.3802519806507        327.0179403051245        327.01794030512315       332.1775939146847        332.17759391468303       337.0183394341924        337.01833943419075       341.36908216972915       341.36908216972773       345.65852882753626       345.65852882753506       349.6194642559593        349.6194642559577        353.36579761447354       353.36579761447126       356.8601881305669        356.86018813056415       360.1075104975993        360.10751049759654       363.12928337772075       363.129283377718         365.94926571798334       365.9492657179808        368.5553348292537        368.55533482925154       371.00337746085563       371.00337746085347       373.2698921044051        373.26989210440263       375.3846839906878        375.38468399068506       377.35998483705475       377.35998483705185       379.1925115442607        379.1925115442576        380.91567290538666       380.91567290538376
0.8600000000000011        0.5                      273.15024169896066       273.1502416989607        282.30451344971          282.30451344971004       293.0805238263552        293.08052382635486       301.81167595721          301.8116759572096        309.3225122989742        309.3225122989735        315.4742365376116        315.4742365376107        321.17263468029387       321.1726346802928        326.30133204837          326.30133204836875       330.96370922900996       330.9637092290085        335.3263236023605        335.326323602359         339.22835194893923       339.228351948938         343.073820376482         343.0738203764809        346.6161606231599        346.6161606231585        349.9604804393542        349.96048043935235       353.07577303923557       353.07577303923324       355.9660862387116        355.96608623870907       358.6519484709135        358.6519484709107        361.15690687309007       361.15690687308756       363.46886376091186       363.46886376090964       365.6403047777397        365.64030477773736       367.6491586490331        367.6491586490306        369.52275930959865       369.5227593095961        371.272324285885         371.27232428588246       372.8947389083981        372.89473890839554       374.42021027025794       374.42021027025544
0.8800000000000008        0.5                      273.1502062108715        273.1502062108715        284.0371163109471        284.03711631094683       295.2045975608978        295.2045975608973        303.5293713338844        303.5293713338837        310.4680149181596        310.4680149181589        316.01593666949105       316.0159366694901        321.1096022180791        321.10960221807795       325.6645442702701        325.6645442702688        329.7785221303553        329.7785221303538        333.6184471293486        333.61844712934703       337.0372894745025        337.03728947450105       340.4052914262603        340.40529142625905       343.5008185190143        343.50081851901274       346.4183496606099        346.418349660608         349.1328094134697        349.13280941346744       351.647471278939         351.64747127893656       353.98131021828425       353.98131021828175       356.15677611829153       356.156776118289         358.1622725366156        358.1622725366133        360.0456557598127        360.0456557598103        361.78680125150646       361.78680125150413       363.4101206349219        363.41012063491945       364.9256321540881        364.9256321540857        366.33047346638034       366.33047346637795       367.65128671542624       367.6512867154238
0.9000000000000007        0.5                      273.1501414037498        273.15014140374984       286.8589255646076        286.8589255646073        298.08218507701486       298.082185077014         305.7489100047782        305.74891000477743       311.94284189691996       311.94284189691894       316.78307328241215       316.78307328241095       321.1894284227043        321.1894284227031        325.10649617376106       325.1064961737597        328.62306493090966       328.623064930908         331.8980197747343        331.89801977473263       334.8017344591909        334.8017344591895        337.6612938431428        337.66129384314155       340.28420656730987       340.2842065673084        342.7525283415053        342.75252834150336       345.046603439247         345.0466034392446        347.1689978395684        347.1689978395658        349.1365731048141        349.13657310481136       350.96978037368484       350.9697803736823        352.65801103157816       352.6580110315759        354.24330132078404       354.2433013207818        355.70797415124844       355.70797415124616       357.07309746426813       357.07309746426574       358.3473172960021        358.3473172959998        359.52810428920986       359.5281042892077        360.6382057297385        360.6382057297362
0.9200000000000006        0.5                      273.14991110111026       273.1499111011102        291.0791440673554        291.0791440673551        301.76511108533936       301.76511108533856       308.4711684815314        308.47116848153047       313.73433429934823       313.7343342993471        317.7630324959503        317.7630324959492        321.40250527769757       321.4025052776964        324.62113772134194       324.6211377213407        327.4952974977683        327.4952974977669        330.1667972018978        330.1667972018962        332.52690938491173       332.5269093849103        334.8504536941504        334.8504536941492        336.9780155259653        336.9780155259639        338.9775505460335        338.9775505460319        340.83425658813474       340.83425658813286       342.55006601779144       342.5500660177893        344.1391996233388        344.1391996233364        345.6192446154814        345.61924461547915       346.9810484452356        346.9810484452336        348.25972843750736       348.2597284375052        349.4405170469357        349.44051704693356       350.54076132308353       350.5407613230814        351.5675802917568        351.5675802917548        352.51885144758916       352.5188514475872        353.4131387936351        353.4131387936331
0.9400000000000007        0.5                      273.14870981745366       273.14870981745366       296.9313908881599        296.9313908881595        306.24355210341895       306.2435521034181        311.6621459658139        311.6621459658127        315.8102771841961        315.8102771841949        318.93073772634995       318.9307377263487        321.73148671877567       321.7314867187744        324.1978837336418        324.1978837336405        326.3906018563682        326.3906018563669        328.4255021575057        328.4255021575044        330.21791512655335       330.2179151265521        331.98214032376893       331.9821403237677        333.59529550278626       333.59529550278495       335.109763222421         335.10976322241964       336.51503633852457       336.51503633852303       337.81248651810773       337.8124865181061        339.0132282721646        339.0132282721628        340.1312099752376        340.1312099752359        341.15915537865385       341.15915537865214       342.12430845057804       342.1243084505764        343.0152125513957        343.0152125513938        343.8451741380997        343.8451741380978        344.61965402466774       344.61965402466586       345.3370002817785        345.3370002817765        346.01135383229973       346.01135383229797
0.9600000000000003        0.5                      273.14177319073957       273.14177319073957       304.4569658113724        304.4569658113723        311.42845630629256       311.42845630629193       315.24947646367673       315.24947646367593       318.11905417978824       318.1190541797875        320.249479179966         320.24947917996525       322.1522274850001        322.1522274849993        323.82254824663875       323.82254824663795       325.3026188621784        325.3026188621776        326.6745685035875        326.6745685035868        327.88039009750565       327.88039009750486       329.06704336220145       329.0670433622007        330.15096556104135       330.1509655610405        331.1677780314923        331.1677780314913        332.110780706096         332.1107807060949        332.980848252733         332.98084825273185       333.7856124094745        333.78561240947334       334.5347490605188        334.5347490605177        335.22320240266055       335.2232024026597        335.86958051014125       335.86958051014017       336.4660583113993        336.46605831139806       337.02165101692447       337.0216510169231        337.54005836342935       337.540058363428         338.0201496270127        338.02014962701145       338.4714574205301        338.47145742052896
0.9800000000000004        0.5                      273.10092107208067       273.10092107208084       313.39461164501705       313.39461164501705       317.1459479001424        317.14594790014223       319.1243606934069        319.1243606934067        320.59227765473827       320.5922776547379        321.6731706634309        321.67317066343054       322.6355799101106        322.63557991011044       323.4787871679899        323.47878716798965       324.2244233916733        324.2244233916731        324.9150978104233        324.9150978104231        325.52132332909946       325.5213233290993        326.1178488985289        326.11784889852873       326.66238839690743       326.66238839690715       327.17296766057825       327.17296766057785       327.64633260907925       327.64633260907885       328.0829080500229        328.0829080500225        328.48657818500897       328.4865781850086        328.8622973739682        328.8622973739678        329.20747438467885       329.2074743846786        329.53154976201654       329.5315497620162        329.8305535659288        329.83055356592837       330.1090373255956        330.1090373255951        330.36886893524144       330.3688689352409        330.6094740295278        330.60947402952723       330.8356508283349        330.83565082833445
1                         0.5                      323.1500000000003        323.1500000000003        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.1499999999999        323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986       323.14999999999986
